accepted_at,created_at,current_state,deadline,description,estimate,id,kind,labels,name,owned_by_id,owner_ids,project_id,requested_by_id,story_type,updated_at,url
,2014-06-10T17:03:38Z,unscheduled,,"It's possible to request vms while a vm is being deployed such that the vm does not have an agent_id assigned to it. When this happens the `bosh vms` call explodes with the following error. This happens occasionally on travis. 

To repro locally you would have to disconnect from the deploy task and call vms while it's still running. However, it's unlikely that the case would be triggered at the exact moment unless you were spamming vms calls.

```
E, [2014-06-10T02:46:18.306716 #3759] [task:8] ERROR -- : undefined method `credentials' for nil:NilClass
/home/travis/build/cloudfoundry/bosh/bosh-director/lib/bosh/director/agent_client.rb:24:in `with_defaults'
/home/travis/build/cloudfoundry/bosh/bosh-director/lib/bosh/director/jobs/vm_state.rb:47:in `process_vm'
/home/travis/build/cloudfoundry/bosh/bosh-director/lib/bosh/director/jobs/vm_state.rb:27:in `block (3 levels) in perform'
/home/travis/build/cloudfoundry/bosh/bosh_common/lib/common/thread_pool.rb:79:in `call'
/home/travis/build/cloudfoundry/bosh/bosh_common/lib/common/thread_pool.rb:79:in `block (2 levels) in create_thread'
/home/travis/build/cloudfoundry/bosh/bosh_common/lib/common/thread_pool.rb:63:in `loop'
/home/travis/build/cloudfoundry/bosh/bosh_common/lib/common/thread_pool.rb:63:in `block in create_thread'
D, [2014-06-10T02:46:18.307050 #3759] [task:8] DEBUG -- : Acquired connection: 12249960
D, [2014-06-10T02:46:18.307232 #3759] [task:8] DEBUG -- : (0.000092s) BEGIN
D, [2014-06-10T02:46:18.308714 #3759] [task:8] DEBUG -- : (0.000892s) UPDATE ""tasks"" SET ""state"" = 'error', ""timestamp"" = '2014-06-10 02:46:18.306887+0000', ""description"" = 'retrieve vm-stats', ""result"" = 'undefined method `credentials'' for nil:NilClass', ""output"" = '/tmp/d20140610-8858-xizts7/boshdir/tasks/8', ""user_id"" = NULL, ""checkpoint_time"" = '2014-06-10 02:46:18.207347+0000', ""type"" = 'vms' WHERE (""id"" = 8)
D, [2014-06-10T02:46:18.308997 #3759] [task:8] DEBUG -- : (0.000121s) COMMIT
D, [2014-06-10T02:46:18.309065 #3759] [task:8] DEBUG -- : Released connection: 12249960
I, [2014-06-10T02:46:18.309152 #3759] [0x5b87f4]  INFO -- : Task took 0.102921423 seconds to process.
Task 8 error
I, [2014-06-10T02:46:21.895039 #8858]  INFO -- : ******************** end Director task 8 ********************
I, [2014-06-10T02:46:21.995575 #8858]  INFO -- : Terminating bosh-monitor (e42e7f3a) with PID=31715
F
Failures:
  1) health_monitor: 2 resurrects stateful nodes if fix_stateful_nodes director option is set
     Failure/Error: resurrected_vm = director.wait_for_vm('foobar/0', 150)
     RuntimeError:
       ERROR: bosh -n -c /tmp/d20140610-8858-18arzco/bosh_config.yml vms --details failed with output:
       Deployment `simple'
       
       Director task 8
       Error 100: undefined method `credentials' for nil:NilClass
       
       Task 8 error
       Failed to fetch VMs information from director
     # ./spec/support/bosh_runner.rb:36:in `run_in_current_dir'
     # ./spec/support/bosh_runner.rb:11:in `block in run'
     # ./spec/support/bosh_runner.rb:11:in `chdir'
     # ./spec/support/bosh_runner.rb:11:in `run'
     # ./spec/support/director.rb:51:in `fetch_bosh_vms_vitals'
     # ./spec/support/director.rb:14:in `vms'
     # ./spec/support/director.rb:38:in `block in wait_for_vm'
     # ./spec/support/director.rb:37:in `loop'
     # ./spec/support/director.rb:37:in `wait_for_vm'
     # ./spec/integration/hm_2_spec.rb:33:in `block (2 levels) in <top (required)>'
Finished in 21 minutes 59 seconds
12 examples, 1 failure
```",,72984276,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",bosh vms should error in a more descriptive way when the agent_id is not set for a vm,,[],956238,1266616,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/72984276
,2014-06-10T22:05:12Z,unscheduled,,"As a deployment operator I would like to cancel a deployment immediately when job update fails.

A PHD developer requested the feature because they had an issue while deploying which would result in a 20 minute timeout occurring. They tried to cancel it but it was waiting for the checkpoint and was not canceling for 20 minutes.

Ideas:
* Provide an option to release current lock
* Cancel forcefully which will interrupt the deployment task.
* Improve the user experience by adding more checkpoints for canceling during job update.",,73010540,story,"[{'name': 'fail fast', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T14:57:21Z', 'id': 8094600, 'updated_at': '2014-04-01T14:57:21Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Bosh should allow to cancel deployment immediately,,[],956238,553935,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/73010540
,2014-06-11T19:30:05Z,unscheduled,,both for local and remote stemcells. This would necessitate some metadata,,73081570,story,"[{'name': 'fail fast', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T14:57:21Z', 'id': 8094600, 'updated_at': '2014-04-01T14:57:21Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",`bosh upload stemcell` should check before uploading to see if the stemcell has already been uploaded,,[],956238,1123776,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/73081570
,2014-05-06T15:24:32Z,unscheduled,,"from Github:  https://github.com/cloudfoundry/bosh/issues/315#issuecomment-42243741

",,70769956,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]","investigate Merge ""Creating bound missing VMs"" and ""Binding instance VMs"" stages during deployment",,[],956238,1210852,feature,2014-07-31T04:37:02Z,https://www.pivotaltracker.com/story/show/70769956
,2013-10-23T18:23:31Z,unscheduled,,"The CF deploy on tabasco was left in an undeployable state from an automated deploy prior to:
* https://deploy-jenkins.cf-app.com/view/Runtime/job/tabasco-runtime-cf-deploy/1323/

The result was that when the deploy above (1323) ran, the dea drain script failed because /var/vcap/packages/ruby/bin/ruby was no longer in the system.

The error from bosh was unhelpful in that it was complaining about the drain script itself not being present:
""Errno::ENOENT: No such file or directory - /var/vcap/jobs/dea_next/bin/drain""
",,59431560,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",cf-release deploy fails with unhelpful error,,[],956238,1054467,bug,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/59431560
,2014-03-14T22:38:18Z,unscheduled,,"This tends to take a long time on AWS, and on a real deployment when investigating an issue you'll probably be SSHing to machines left and right. My muscle memory is now Ctrl+D + hold Ctrl+C until I'm freed back to my prompt. Pretty annoying.

Related: when bosh SSHing and something fails (i.e. I don't have the key on my keychain), the feedback for the user is '<10 seconds to make user><10 seconds to clean up user><error message>'. If this was moved out that experience would be much less painful.

The director probably shouldn't be relying on the commandline for garbage collecting these users. There already exists a 'bosh cleanup ssh' command; if the user never had to see this and instead the director periodically did that automatically, this pain would go away. (Though I'm not sure if it has a distinction between active and inactive (garbage) users.)",1.0,67590322,story,"[{'name': 'ssh', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T15:14:05Z', 'id': 8094772, 'updated_at': '2014-04-01T15:14:05Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",'bosh ssh' should not force an operator to wait for the artifacts to be cleaned up,,[],956238,381857,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/67590322
,2013-12-03T01:26:04Z,unscheduled,,"When user adds new file to blobs and try to upload blobs, without the necessary S3 credentials, one should get meaningful error message like ""needs credentials to upload blobs""

Current behavior prints out a stack trace and returns
lib/blobstore_client/simple_blobstore_client.rb:43:in `get_file': Could not fetch object, 403/ (Bosh::Blobstore::BlobstoreError)",,61782502,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",User should see error message when 'bosh upload blobs' fails,,[],956238,1062777,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/61782502
,2014-05-14T00:26:59Z,unscheduled,,"During the CF v171 deploy, we observed the following warnings:

```
Detecting changes in deployment...

Releases
cf
  changed version:
    - 170
    + 171
Release version has changed: 170 -> 171
Are you sure you want to deploy this version? (type 'yes' to continue): yes

Compilation
No changes

Update
No changes

Resource pools
small_errand
  cloud_properties
    added availability_zone: us-east-1d
    added instance_type: m1.small
  added name: small_errand
  added network: cf1
  added size: 2
  stemcell
    added name: bosh-aws-xen-ubuntu
    added version: 2366
Stemcell update has been detected. Are you sure you want to update stemcells? (type 'yes' to continue): yes
Stemcell update seems to be inconsistent with current deployment. Please carefully review changes above.
Are you sure this configuration is correct? (type 'yes' to continue): yes
```

We were only adding a new resource pool, but got a couple of pretty strong warnings (the second one was even in red) about ""updating"" a stemcell, which of course we didn't want to do accidentally. 

Consulting with the bosh team we determined that it was okay to proceed, as the warnings were only referring to adding a stemcell along with the new resource pool.

Bosh's warnings around updating stemcells shouldn't trigger when adding a resource pool.",,71284058,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]","bosh warns about ""updating stemcell"" when adding new resource pool",,[],956238,1196628,bug,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/71284058
,2014-01-10T19:56:35Z,unscheduled,,and what package they're compiling.,,63638622,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}, {'name': 'vms', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:44:51Z', 'id': 8096512, 'updated_at': '2014-04-01T17:44:51Z'}]",`bosh vms` should show compile vms as compile vms ,,[],956238,46031,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/63638622
,2013-06-28T02:30:32Z,unscheduled,,,1.0,52514619,story,"[{'name': 'production', 'project_id': 956238, 'kind': 'label', 'created_at': '2013-11-14T20:34:18Z', 'id': 7034566, 'updated_at': '2013-11-14T20:34:18Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]","improve the health  monitor logs, it should say something about whether it sent data to datadog",,[],956238,5637,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/52514619
,2014-04-11T15:54:41Z,unscheduled,,"Specified a security group name in my deployment manifest that I hadn't created yet but the error returned was

Error 100: When specifying a security group you must specify a group id for each item

Which isn't particularly helpful.",,69351546,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Specifying a nonexistant security group in a deployment manifest should return a better error,,[],956238,1406536,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/69351546
,2014-05-29T17:07:21Z,unscheduled,,"Currently the message seen by the user is ""release is invalid, please fix and upload again"" which isn't necessarily true.",,72276592,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Better error message from cli when tarball extraction fails client side when uploading release,,[],956238,1017737,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/72276592
,2014-04-10T17:52:10Z,unscheduled,,"During apply, we rescue a system call failed error and print its message, but not its backtrace. This makes it hard to discover *what* system call failed.",,69285360,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",Return better error when ephemeral disk fills up during deploy,,[],956238,1123776,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/69285360
,2014-01-18T01:57:45Z,unscheduled,,"During a bosh lite deploy, the agent exploded on a checksum mismatch.  Doing The Same Thing And Expecting Different Results, I hit deploy again and it worked. Bosh should have retried itself.

rumor has it the s3 blobstore client code already does this.

https://gist.github.com/mkocher/afb4ee5df049c9f7018e",,64091126,story,"[{'name': 'automate', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T18:44:00Z', 'id': 8097282, 'updated_at': '2014-04-01T18:44:00Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",bosh agent should retry downloads in case of checksum mismatch for all blobstores,,[],956238,46031,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/64091126
,2013-10-30T21:16:30Z,unscheduled,,"vms were deleted manually from aws console. then i tried to recreate them:

```
±  |develop ✓| → bo cck
WARNING: loading local plugin: lib/bosh/cli/commands/aws.rb
Performing cloud check...

Director task 195

Scanning 19 VMs
  checking VM states (00:00:22)
  1 OK, 0 unresponsive, 18 missing, 0 unbound, 0 out of sync (00:00:00)
Done                    2/2 00:00:22

Scanning 1 persistent disks
  looking for inactive disks (00:00:00)
  1 OK, 0 inactive, 0 mount-info mismatch (00:00:00)
Done                    2/2 00:00:00

Task 195 done
Started		2013-10-30 21:13:41 UTC
Finished	2013-10-30 21:14:03 UTC
Duration	00:00:22

Scan is complete, checking if any problems found...

Found 18 problems

Problem 1 of 18: VM with cloud ID `i-5f0f3627' missing.
  1. Ignore problem
  2. Recreate VM using last known apply spec
  3. Delete VM reference (DANGEROUS!)
Please choose a resolution [1 - 3]: 2
...

Problem 18 of 18: VM with cloud ID `i-1d427879' missing.
  1. Ignore problem
  2. Recreate VM using last known apply spec
  3. Delete VM reference (DANGEROUS!)
Please choose a resolution [1 - 3]:
Please enter a number between 1 and 3
Please choose a resolution [1 - 3]: 2

Below is the list of resolutions you've provided
Please make sure everything is fine and confirm your changes

  1. VM with cloud ID `i-5f0f3627' missing.
     Recreate VM using last known apply spec
...
  18. VM with cloud ID `i-1d427879' missing.
      Recreate VM using last known apply spec

Apply resolutions? (type 'yes' to continue): yes
Applying resolutions...

Director task 196

Applying problem resolutions
  missing_vm 18: Recreate VM using last known apply spec: The instance ID 'i-5f0f3627' does not exist (00:00:11)
...
  missing_vm 27: Recreate VM using last known apply spec: The instance ID 'i-1d427879' does not exist (00:00:00)
Done                    18/18 00:00:16

Task 196 done
Started		2013-10-30 21:14:33 UTC
Finished	2013-10-30 21:14:49 UTC
Duration	00:00:16
Cloudcheck is finished
```",,59869122,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}, {'name': 'vms', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-04-01T17:44:51Z', 'id': 8096512, 'updated_at': '2014-04-01T17:44:51Z'}]",bosh cck should allow to recreate vm even if vm is missing,,[],956238,81882,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/59869122
,2014-01-10T23:54:10Z,unscheduled,,"currently bosh_cli does not show started/finished times when task errored out. it is very useful to see that information regardless of success or failure. (e.g. did we fail to do something when aws was having problems)

see task_tracker.rb",,63653228,story,"[{'name': 'error messaging', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-01-30T18:25:58Z', 'id': 7601074, 'updated_at': '2014-01-30T18:25:58Z'}, {'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",user should be able to see how long it took for a task to error out,,[],956238,81882,feature,2014-07-31T03:16:47Z,https://www.pivotaltracker.com/story/show/63653228
,2014-02-21T22:29:39Z,unscheduled,,"currently the only way to see it is to use `bosh tasks recent --no-filter` e.g.

```
±  |master ✗| → bosh tasks recent --no-filter

+----+-------+-------------------------+------+-------------------+-------------------------------------------------------------+
| #  | State | Timestamp               | User | Description       | Result                                                      |
+----+-------+-------------------------+------+-------------------+-------------------------------------------------------------+
| 10 | done  | 2014-02-21 22:25:47 UTC | hm   | scan and fix      | scan and fix complete                                       |
| 9  | done  | 2014-02-21 22:19:33 UTC | hm   | scan and fix      | scan and fix complete                                       |
| 8  | done  | 2014-02-21 22:09:48 UTC | hm2  | retrieve vm-stats |                                                             |
| 7  | done  | 2014-02-21 20:05:14 UTC | hm2  | retrieve vm-stats |                                                             |
| 6  | done  | 2014-02-21 19:29:23 UTC | hm   | scan and fix      | scan and fix complete                                       |
| 5  | done  | 2014-02-21 19:14:23 UTC | hm   | create deployment | /deployments/dummy                                          |
| 4  | error | 2014-02-21 19:05:43 UTC | hm   | create deployment | Cannot update settings for 'i-67b3b947', got HTTP 500       |
| 3  | error | 2014-02-21 19:01:23 UTC | hm   | create deployment | Could not reserve network for package compilation: capacity |
| 2  | done  | 2014-02-21 18:56:15 UTC | hm   | create stemcell   | /stemcells/bosh-aws-xen-centos/0000                         |
| 1  | done  | 2014-02-21 18:55:33 UTC | hm   | create release    | Created release `dummy/0.3-dev'                             |
+----+-------+-------------------------+------+-------------------+-------------------------------------------------------------+
```

vs

```
±  |master ✗| → bosh tasks recent

+---+-------+-------------------------+------+-------------------+-------------------------------------------------------------+
| # | State | Timestamp               | User | Description       | Result                                                      |
+---+-------+-------------------------+------+-------------------+-------------------------------------------------------------+
| 5 | done  | 2014-02-21 19:14:23 UTC | hm   | create deployment | /deployments/dummy                                          |
| 4 | error | 2014-02-21 19:05:43 UTC | hm   | create deployment | Cannot update settings for 'i-67b3b947', got HTTP 500       |
| 3 | error | 2014-02-21 19:01:23 UTC | hm   | create deployment | Could not reserve network for package compilation: capacity |
| 2 | done  | 2014-02-21 18:56:15 UTC | hm   | create stemcell   | /stemcells/bosh-aws-xen-centos/0000                         |
| 1 | done  | 2014-02-21 18:55:33 UTC | hm   | create release    | Created release `dummy/0.3-dev'                             |
+---+-------+-------------------------+------+-------------------+-------------------------------------------------------------+
```",1.0,66260378,story,"[{'name': 'ux', 'project_id': 956238, 'kind': 'label', 'created_at': '2014-02-11T21:01:06Z', 'id': 7695254, 'updated_at': '2014-02-11T21:01:06Z'}]",bosh should show 'scan and fix' tasks by default in bosh tasks recent,,[],956238,81882,feature,2014-07-31T03:21:40Z,https://www.pivotaltracker.com/story/show/66260378
